19790101
18.908,12.226
20.494,12.698
16.757,11.745
18.565,11.561
19.799,11.570
15.092,11.710
17.641,11.710
17.296,9.539
17.447,12.016
20.362,12.626
20.368,13.247
21.058,13.278
21.779,12.518
17.161,13.147
18.374,13.227
23.535,11.705
24.242,11.846
17.785,11.230
17.182,10.791
20.558,9.529
21.345,11.087
22.062,12.485
20.348,12.753
24.939,12.848
18.064,15.479
21.484,14.512
22.397,12.683
17.583,10.911
18.565,10.968
18.137,9.358
15.456,11.994
18.080,11.756
18.505,11.742
21.260,11.408
20.818,12.385
21.244,12.361
18.444,9.239
18.023,10.901
15.172,11.722
20.792,8.554
19.797,14.096
16.914,14.302
20.401,12.990
19.264,11.889
20.608,12.838
20.219,10.313
19.359,7.302
20.780,8.836
19.375,7.223
18.685,12.653
15.885,7.568
18.679,6.080
21.074,6.067
22.685,9.587
22.225,9.176
16.196,10.549
13.576,12.562
21.195,10.593
18.796,10.717
17.016,8.699
21.098,10.204
21.492,10.614
21.793,13.032
21.057,14.214
23.599,12.179
16.487,5.061
18.417,4.093
15.808,7.596
15.930,6.370
11.324,9.634
11.801,9.737
15.975,9.889
18.355,7.023
16.937,7.493
16.501,9.097
19.667,7.529
21.444,9.042
20.062,10.566
21.273,12.934
20.953,10.244
15.103,12.131
11.848,8.332
13.126,6.796
13.228,9.593
14.711,9.503
14.731,10.158
12.013,9.149
18.090,5.596
11.538,9.892
19.261,5.278
20.483,8.389
20.332,8.509
13.071,5.591
5.486,2.571
7.725,-0.633
11.765,-2.404
14.141,-1.010
15.449,0.581
17.705,3.920
18.130,7.266
11.920,10.167
10.175,8.847
9.085,6.023
14.941,0.452
19.236,5.483
19.785,7.539
20.730,6.666
20.163,8.053
18.420,9.115
14.647,5.654
15.434,4.306
12.660,4.276
12.573,9.020
12.602,8.419
11.802,8.462
12.264,6.165
16.199,5.080
15.657,5.016
9.760,4.239
13.102,2.939
16.386,2.914
19.754,6.717
14.326,6.183
15.237,6.281
15.178,4.668
15.201,4.408
14.990,4.922
11.837,6.819
13.786,2.137
18.098,5.848
15.524,5.425
15.865,5.466
15.896,5.425
15.751,5.040
18.070,6.034
16.280,6.600
18.899,6.625
15.701,6.464
17.176,5.371
18.733,7.329
19.132,6.893
12.347,5.638
14.429,3.926
17.968,6.310
19.199,8.890
11.992,2.233
17.273,3.348
17.973,6.431
5.252,-1.109
10.627,-4.502
16.770,3.442
18.578,7.531
19.169,6.244
16.447,5.758
11.058,3.467
9.338,-1.115
10.577,-1.217
10.685,0.460
12.206,1.425
13.051,1.868
15.122,2.499
14.175,2.245
13.418,0.046
4.377,-4.355
5.491,-5.646
8.968,-4.578
11.595,0.022
12.765,2.986
15.570,3.408
16.859,3.619
11.862,0.703
14.121,1.661
16.914,3.682
12.880,1.826
10.396,-1.643
13.242,0.877
13.879,3.523
13.800,3.275
13.944,3.205
17.941,5.193
14.895,4.131
12.382,0.185
11.862,-0.183
13.439,0.487
12.497,1.982
13.056,2.298
15.076,2.731
13.480,1.923
11.728,2.191
10.777,-1.065
11.771,-0.975
10.732,1.641
14.350,1.937
14.171,3.060
13.737,1.413
10.037,1.690
14.494,0.115
17.078,3.232
11.076,-0.187
10.355,-3.709
15.907,-0.244
18.154,4.451
14.729,2.891
18.690,4.865
20.954,6.763
17.421,5.499
24.446,8.278
22.467,11.050
27.358,11.528
25.939,13.389
25.865,11.688
23.334,10.229
19.963,7.823
14.607,2.255
13.617,1.013
18.302,3.325
19.548,4.395
21.244,8.330
19.212,7.151
21.816,7.688
20.997,8.793
21.354,9.503
12.369,6.758
14.494,1.901
15.208,2.988
15.048,1.547
17.277,4.019
15.179,3.453
15.673,5.635
20.906,6.455
22.067,8.668
22.293,10.064
24.542,10.722
21.046,9.907
21.573,8.303
24.755,10.623
21.729,9.017
13.291,5.206
23.639,6.876
11.132,0.786
13.559,-1.616
25.657,6.522
19.987,3.961
14.552,-0.943
13.446,-1.907
14.429,1.474
12.253,-2.028
15.653,2.425
17.853,3.025
16.693,1.953
11.114,5.415
14.801,1.944
20.431,1.802
20.427,5.518
16.638,3.766
11.974,0.594
18.385,2.036
13.271,2.813
5.163,-1.603
5.568,-4.386
11.134,-4.690
17.972,1.755
21.215,5.349
22.504,7.436
24.298,8.459
26.165,10.657
25.602,10.960
21.941,8.484
27.437,12.140
17.798,8.252
11.440,3.642
14.579,0.470
14.288,-1.186
17.785,0.556
14.864,2.222
18.227,1.677
22.591,6.132
19.074,3.658
19.128,4.051
18.685,4.078
23.765,6.267
24.657,9.390
24.080,11.562
20.264,11.136
20.798,11.796
17.066,9.529
13.777,9.231
20.778,5.206
22.824,8.856
25.767,10.998
22.341,10.455
20.374,6.693
24.424,9.652
19.390,12.992
22.382,9.792
12.671,10.149
23.278,9.331
19.492,10.436
22.451,10.617
27.667,12.067
17.328,9.563
22.193,7.588
17.968,7.865
22.869,7.575
22.906,9.932
23.976,12.059
17.503,12.337
20.552,8.611
25.338,11.523
24.015,13.126
26.816,11.898
11.307,3.890
14.849,0.358
19.085,2.918
22.340,5.117
24.638,11.975
17.198,6.991
12.472,5.298
20.454,5.677
16.441,11.161
25.663,9.921
19.361,9.611
22.732,10.707
23.442,10.103
24.339,13.124
20.475,12.957
13.846,11.026
11.335,8.041
8.510,5.660
17.858,4.091
19.891,7.859
20.338,10.624
21.896,10.905
20.187,12.111
18.238,11.875
14.107,10.377
20.204,8.438
15.944,11.474
22.687,6.980
26.597,12.373
28.264,14.003
27.690,15.409
20.480,14.866
22.362,12.684
24.404,15.708
22.910,15.146
23.307,12.677
16.074,9.609
14.647,8.065
19.696,7.932
23.286,11.309
19.888,12.628
18.209,9.816
19.620,10.136
13.449,11.472
11.744,9.999
11.881,10.121
16.144,10.477
21.240,12.090
17.213,11.881
15.407,10.926
17.442,12.917
19.894,13.140
15.193,7.008
16.360,6.709
18.433,5.426
21.985,8.087
19.553,11.299
20.146,11.181
17.596,12.170
23.456,10.445
18.502,11.925
18.552,8.326
20.073,8.834
20.261,10.454
20.069,10.077
20.889,12.009
20.879,10.084
15.978,12.622
17.413,12.290
18.887,9.736
21.027,11.063
23.849,9.335
17.237,12.098
18.858,8.517
24.103,10.903
22.577,14.813
25.802,14.427
16.713,7.845
20.955,8.554
20.757,10.905
16.984,11.802
18.891,7.811
21.429,9.844
18.423,13.263
17.773,9.688
16.403,10.097
20.083,10.696
22.386,11.655
15.090,9.043
20.391,7.894
24.884,11.216
21.562,13.623
22.330,10.362
27.705,11.812
15.419,8.257
24.874,8.480
26.393,12.662
23.966,13.963
24.911,13.112
20.686,13.538
19.104,12.368
22.240,10.899
20.090,11.101
17.142,12.426
17.256,9.461
14.033,10.553
15.226,10.262
20.872,10.236
17.282,11.172
21.874,8.777
19.261,11.053
20.280,10.703
22.309,10.999
22.804,12.354
19.437,12.675
18.988,6.872
21.323,10.803
23.981,10.923
23.940,12.855
18.286,13.334
15.587,12.523
19.486,9.149
18.598,13.919
20.929,12.905
19.377,11.623
18.770,10.403
20.492,10.178
22.607,11.355
20.943,12.144
20.579,11.562
22.843,12.233
24.828,13.427
25.953,13.040
26.024,12.933
23.286,14.165
23.236,14.640
21.045,15.267
18.664,15.196
16.376,11.634
21.059,11.103
23.497,10.398
24.304,10.951
16.383,11.603
17.815,11.901
17.098,12.701
20.148,10.230
20.329,10.872
22.535,10.479
15.524,10.002
15.693,8.722
17.426,5.626
17.055,7.188
20.637,7.429
23.210,8.059
24.284,10.114
18.089,8.982
13.241,1.694
11.589,0.920
10.263,-1.727
14.461,-1.344
15.802,1.897
22.339,7.804
19.351,8.384
19.775,8.073
17.990,8.127
21.566,12.143
23.656,12.612
24.254,11.618
21.160,9.845
18.818,10.786
21.588,9.270
23.099,11.613
21.697,10.595
16.413,10.595
10.143,4.549
12.333,-0.550
11.293,-1.541
13.687,-0.389
16.867,4.031
17.948,3.069
13.845,1.400
17.004,4.530
15.515,5.810
18.044,5.974
21.847,7.116
21.941,8.918
24.371,9.461
22.233,9.982
22.678,10.033
11.593,9.599
11.947,4.858
16.637,4.531
18.287,5.797
17.700,6.325
16.623,4.225
17.200,4.990
18.721,6.918
21.405,7.587
15.520,7.288
17.072,6.752
19.672,7.070
21.264,7.272
17.048,6.843
20.312,5.261
19.228,6.565
20.133,8.538
10.645,2.159
14.023,-0.410
10.465,-2.831
14.704,2.195
17.896,5.002
16.989,4.572
17.125,3.338
21.466,6.951
16.425,6.197
14.673,4.214
7.655,2.888
4.361,-1.558
11.136,-2.395
13.498,0.891
19.444,4.897
19.609,4.594
17.565,4.026
17.353,3.589
8.254,3.273
9.712,-2.159
13.754,-0.537
13.804,1.478
19.387,5.135
12.567,2.205
9.313,-2.275
6.016,-3.611
17.562,1.436
23.225,8.270
15.489,1.726
10.039,-3.035
3.249,-6.689
5.342,-8.139
9.818,-4.978
12.330,-0.810
12.924,-0.801
16.225,0.434
14.279,-0.091
10.398,-2.955
10.878,-2.786
12.370,0.145
14.505,1.258
16.343,1.723
22.009,7.431
11.649,2.434
16.316,2.680
20.743,6.962
19.244,6.837
23.281,8.238
21.268,5.886
15.440,4.915
18.387,4.440
18.164,6.131
19.105,5.914
21.903,7.650
22.251,8.635
15.439,3.512
18.667,4.167
22.241,6.777
9.254,-3.179
9.509,-5.123
14.307,-0.767
17.604,3.654
20.631,5.242
20.206,4.294
11.265,2.497
16.261,0.473
21.088,4.011
15.753,1.676
